810782,Hillview House,D23,1 Jalan Remaja,668662,Office,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19561/hillview-house,"Hillview House is a commercial property located at 1, Jalan Remaja, 668662 in District 23. Hillview House is primarily used for Office space rent and sale. Hillview House is close to Bukit Batok MRT Station (NS2) and Bukit Gombak MRT Station (NS3). It is near to several bus stops located after Jalan Remaja – 43291, at Hillview House – 43289 and at Hillbrooks, Jalan Batu Nilam – 43309.


Amenities near Hillview House

Hillview House is near to several eateries located at nearby buildings such as Al-Ameen Eating House at 5 Chu Lin Road and PrimaDeli at Bukit Batok East Avenue 4.

Hillview House is within reasonable distance to Cold Storage Supermarket. It is also close to West Mall for an array of amenities such as grocery and retail shopping, banks and more.

Hillview House is accessible via Hillview Avenue, Jalan Remaja and Elizabeth Drive."
810783,Hillview Warehouse,D23,29 Hillview Terrace,669245,Office,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19562/hillview-warehouse,"Hillview Warehouse is a commercial property located at 29, Hillview Terrace, 669245 in District 23. Hillview Warehouse is primarily used for Office space rent and sale. Hillview Warehouse is close to Bukit Batok MRT Station (NS2) and Bukit Gombak MRT Station (NS3). It is near to several bus stops located after Jalan Remaja – 43291, at Hillview House – 43289 and at Hillbrooks, Jalan Batu Nilam – 43309.


Amenities near Hillview Warehouse

Hillview Warehouse is near to several eateries located at nearby buildings such as Al-Ameen Eating House at 5 Chu Lin Road and PrimaDeli at Bukit Batok East Avenue 4.

Hillview Warehouse is within reasonable distance to Cold Storage Supermarket. It is also close to West Mall for an array of amenities such as grocery and retail shopping, banks and more.

Hillview Warehouse is accessible via Hillview Avenue, Hillview Terrace and Bukit Batok east Avenue 2."
810784,Hilton Shopping Gallery,D09,581 Orchard Road,238883,Other Retail,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19563/hilton-shopping-gallery,"Hilton Shopping Gallery is a commercial property located at 581, Orchard Road, 238883 in District 09. Hilton Shopping Gallery is primarily used for Other Retail space rent and sale. Hilton Shopping Gallery is close to Orchard MRT Station (NS22) and Somerset MRT Station (NS23). It is near to several bus stops located at Delfi Orchard – 09169, at Royal Thai Embassy – 09179 and opposite Four Seasons Hotel – 09111.


Amenities near Hilton Shopping Gallery

Hilton Shopping Gallery is near to several eateries located at nearby buildings such as Wendy’s Fast Food Restaurant at Liat Towers and P.S Café at Palais Renaissance.

Hilton Shopping Gallery is within reasonable distance to Jasons Supermarket. It is also close to Forum Galleria for an array of amenities such as grocery and retail shopping, banks and more.

Hilton Shopping Gallery is accessible via Orchard Road, Paterson Road and Cuscaden Road."
810785,Hitachi Square,D18,7 TAMPINES GRANDE,528735,Office,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/22582/hitachi-square,
810786,Hmc Building,D02,2 Mistri Road,079624,Office,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19566/hmc-building,"Hmc Building is a commercial property located at 2 Mistri Road, Singapore 079624 in District 02. This commercial space is primarily used for Office rental and sale. Hmc Building is close to Tanjong Pagar MRT Station. Future MRT stations include Telok Ayer MRT Station and Downtown MRT Station due completion in 2013. It is near several bus stops located Bus Stop Hub Synergy Pt - 03222, Bus Stop Opp Mas Bldg - 03218 and Bus Stop Intl Plaza - 03223.

You can also see from the map above how to get there via other means of transport.

Amenities near Hmc Building

Hmc Building is near to Cold Storage Vivocity and Shop N Save Amara. It is close to Teo Hong Road and Icon for an array of amenities such as grocery and retail shopping, banks and more.

Hmc Building is also close to several eateries such as, 5 Tanjong Pagar Plaza, 73 Tras Street and 33 Tras Street."
810787,Ho Seng Lee Flatted Warehouse,D12,10C Jalan Ampas,329513,Light Industrial (B1),N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19567/ho-seng-lee-flatted-warehouse,"Ho Seng Lee Flatted Warehouse is a commercial property located at 10C, Jalan Ampas, 329513 in District 12. Ho Seng Lee Flatted Warehouse is primarily used for Light Industrial (B1) space rent and sale. Ho Seng Lee Flatted Warehouse is close to Novena MRT Station (NS20), Boon Keng MRT Station (NE9) and Toa Payoh MRT Station (NS19). It is near to several bus stops located at Shaw Plaza – 50201, at Balestier Hospital – 50199 and opposite Jumbo Industrial Building – 50159.


Amenities near Ho Seng Lee Flatted Warehouse

Ho Seng Lee Flatted Warehouse is near to several eateries located at nearby buildings such as Loy Kee Chicken Rice at 342 Balestier Road and Robert Mee Siam & Lontong at 91 Whampoa Drive.

Ho Seng Lee Flatted Warehouse is within reasonable distance to Shop N Save Supermarket. It is also close to Balestier Plaza for an array of amenities such as grocery and retail shopping, banks and more.

Ho Seng Lee Flatted Warehouse is accessible via Balestier Road, Kim Keat Road and Central Expressway."
810788,Hoa Nam Building,D08,27 Foch Road,209264,Office,N/A,Freehold,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19568/hoa-nam-building,"Hoa Nam Building is a Freehold commercial property located at 27, Foch Road, 209264 in District 08. Hoa Nam Building is primarily used for Office space rent and sale. Hoa Nam Building is close to Farrer MRT Station (NE8), Boon Keng MRT Station (NE9) and Lavender MRT Station (EW11). It is near to several bus stops located at Hoa Nam Building – 07329, at Eminent Plaza – 07351 and opposite Eminent Plaza – 07359.


Amenities near Hoa Nam Building

Hoa Nam Building is near to several eateries located at nearby buildings such as Good Year Local Hainanese Chicken Rice Ball at 30 Foch Road and Albert Street Hokkien Big Prawn Mee at 380 Jalan Besar.

Hoa Nam Building is within reasonable distance to Prime Supermarket. It is also close to Eminent Plaza for an array of amenities such as grocery and retail shopping, banks and more.

Hoa Nam Building is accessible via Lavender Street, Bendemeer Road and Jalan Besar."
810789,Hock Seng Building,D12,114 Lavender Street,338729,Light Industrial (B1),N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19570/hock-seng-building,"Hock Seng Building is a commercial property located at 114, Lavender Street, 338729 in District 12. Hock Seng Building is primarily used for Light Industrial (B1) space rent and sale. Hock Seng Building is close to Lavender MRT Station (EW11), Farrer Park MRT Station (NE8) and Boon Keng MRT Station (NE9). It is near to several bus stops located at Hock Seng Building – 07369, opposite Peck Chuan Building – 07361 and before Kallang Road, Lavender Street – 07379.


Amenities near Hock Seng Building

Hock Seng Building is near to several eateries located at nearby buildings such as Lai Huat Seafood Restaurant at 72 Horn Road and Good Year Local Hainanese Chicken Rice Ball at 30 Foch Road.

Hock Seng Building is within reasonable distance to Prime Supermarket. It is also close to Eminent Plaza for an array of amenities such as grocery and retail shopping, banks and more.

Hock Seng Building is accessible via Lavender Street, Bendemeer Road and Kallang Bahru."
810790,Hoe Huat Industrial Building,D19,6 New Industrial Road,536199,Light Industrial (B1),N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19571/hoe-huat-industrial-building,"Hoe Huat Industrial Building is a commercial property located at 6, New Industrial Raod, 536199 in District 19. Hoe Huat Industrial Building is primarily used for Light Industrial (B1) space rent and sale. Hoe Huat Industrial Building is close to Bartley MRT Station (CC12), Tai Seng MRT Station (CC11) and Serangoon MRT Station (CC13). It is near to several bus stops located after Rochdale Road – 62019, opposite Paya Lebar Street – 70309 and after Paya Lebar Street – 70301.


Amenities near Hoe Huat Industrial Building

Hoe Huat Industrial Building is near to several eateries located at nearby buildings such as Kay Lee Roast Meat Joint at 125 Paya Lebar Road and Geylang Prawn Noodle and 325 Upper Paya Lebar Road.

Hoe Huat Industrial Building is within reasonable distance to Prime Supermarket. It is also close to Tai Keng Shopping Centre for an array of amenities such as grocery and retail shopping, banks and more.

Hoe Huat Industrial Building is accessible via Upper Paya Lebar Road, Bartley Road East and Hougang Avenue 3."
810791,Hoesteel Industrial Building,D13,33 Tannery Lane,347789,Light Industrial (B1),N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19572/hoesteel-industrial-building,"Hoesteel Industrial Building is a commercial property located at 33, Tannery Lane, 347789 in District 13. Hoesteel Industrial Building is primarily used for Light Industrial (B1) space rent and sale. Hoesteel Industrial Building is close to Potong Pasir MRT Station (NE10), Woodleigh MRT Station (NE11) and Tai Seng MRT Station (CC13). It is near to several bus stops located opposite Cencon Building – 70111, at Cencon Building – 701190 and opposite Aljunied Park – 70031.


Amenities near Hoesteel Industrial Building

Hoesteel Industrial Building is near to several eateries located at nearby buildings such as Food Court at Tannery House and Keat Hong Canteen.

Hoesteel Industrial Building is within reasonable distance to Prime Supermarket. It is also close to Tai Keng Shopping Centre for an array of amenities such as grocery and retail shopping, banks and more.

Hoesteel Industrial Building is accessible via MacPherson Road, Aljunied Road and Pan Island Expressway."
810792,Hoi Hup Building,D03,16 Jalan Kilang,159416,Light Industrial (B1),Hoi Hup Realty Pte Ltd,Unknown Tenure,2000,7,N/A,https://www.commercialguru.com.sg/project/23441/hoi-hup-building,
810793,Hola Centre,D14,65 Ubi Crescent,408559,Light Industrial (B1),Hola Development Pte Ltd,60-year Leasehold,N/A,6,N/A,https://www.commercialguru.com.sg/project/21226/hola-centre,"Hola Centre is a 60-year Leasehold commercial property located at 65, Ubi Crescent, 408559 in District 14. Hola Centre is primarily used for Light Industrial (B1) space rent and sale. Hola Centre is close to MacPherson MRT Station (CC10), Eunos MRT Station (EW7) and Paya Lebar MRT Station (CC9). It is near to several bus stops located at Blk 3024, Ubi Avenue 2 – 71149, at Blk 3023, Ubi Avenue 2 – 71141 and at Weltech Industrial Building – 71131.


Amenities near Hola Centre

Hola Centre is near to several eateries located at nearby buildings such as Hua Ji Hong Kong Roasted Duck King and CK Canteen at Excalibur Centre.

Hola Centre is within reasonable distance to Shop N Save Supermarket. It is also close to Joo Chiat Complex for an array of amenities such as grocery and retail shopping, banks and more.

Hola Centre is accessible via Ubi Avenue 2, Eunos Link and Pan Island Expressway."
810794,Holland Road Shopping Centre,D10,211 Holland Avenue,278967,Other Retail,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19573/holland-road-shopping-centre,"Holland Road Shopping Centre is a commercial property located at 211, Holland Avenue, 278967 in District 10. Holland Road Shopping Centre is primarily used for Other Retail space rent and sale. Holland Road Shopping Centre is close to Buona Vista MRT Station (EW21), Commonwealth MRT Station (EW20) and Dover MRT Station (EW22). It is near to several bus stops located opposite Holland Village – 11419, at Blk 12, Holland Avenue – 11401 and at Holland Village – 11261.


Amenities near Holland Road Shopping Centre

Holland Road Shopping Centre is near to several eateries located at nearby buildings such as Subway at Lorong Liput and 363 Katong Laksa at 29B Lorong Liput.

Holland Road Shopping Centre is within reasonable distance to Cold Storage Supermarket. It is also an array of amenities such as grocery and retail shopping, banks and more.

Holland Road Shopping Centre is accessible via Holland Road, Lorong Liput and Commonwealth Avenue West."
810795,Holland Village Market And Food Centre,D10,3 Lorong Liput,277725,Food & Beverage,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19574/holland-village-market-and-food-centre,"Holland Village Market And Food Centre is a commercial property located at 3, Lorong Liput, 277725 in District 10. Holland Village Market And Food Centre is primarily used for Food & Beverage space rent and sale. Holland Village Market And Food Centre is close to Buona Vista MRT Station (EW21), Commonwealth MRT Station (EW20) and Dover MRT Station (EW22). It is near to several bus stops located opposite Holland Village – 11419, at Blk 12, Holland Avenue – 11401 and at Holland Village – 11261.


Amenities near Holland Village Market And Food Centre

Holland Village Market And Food Centre is near to several eateries located at nearby buildings such as Ya Kun Kaya Toast and Thai Express at Lorong Mambong.

Holland Village Market And Food Centre is within reasonable distance to Cold Storage Supermarket. It is close to Holland Shopping centre for an array of amenities such as grocery and retail shopping, banks and more.

Holland Village Market And Food Centre is accessible via Holland Road, Lorong Liput and Commonwealth Avenue West."
810796,Holland Village Shophouses,D10,Holland Village Holland Ave,277683,Shop/Shophouse,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/23362/holland-village-shophouses,"Holland Village Shop Houses is a commercial property located in Holland Ave in District D10. This commercial property contains several blocks and rows of 2 to 3-storey shop houses. This commercial space is primarily used for Shop / Shophouse rental and sale. This Shop / Shophouse is just a short walking distance to Holland Village MRT Station (CC21). 

The shop houses of Holland Village are built on several streets such as Lor Liput, Lor Mambong and Holland Ave which are accessible via Holland Rd and Commonwealth Ave."
810797,Honeywell Building,D16,17 Changi Business Park Central 1,486073,Business/Science Park ,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19575/honeywell-building,"Honeywell Building is a commercial property located at 17, Changi Business Park Central 1 in District 16. Honeywell Building is primarily used for Business/Science Park space rent and sale. Honeywell Building is close to Expo MRT Station (CG1) and Simei MRT Station (EW3). It is near to several bus stops located before Tropicana Condominium – 96041, opposite Tropicana Condominium – 96049 and opposite Simei Green Condominium – 96209.


Amenities near Honeywell Building

Honeywell Building is near to several eateries located at nearby buildings such as Spinelli at Plaza 8, 1 Changi Business Park Crescent and Mr Teh Tarik Foodcourt.

Honeywell Building is within reasonable distance to NTUC Fairprice Supermarket. It is close to Eastpoint Mall for an array of amenities such as grocery and retail shopping, banks and more.

Honeywell Building is accessible via Changi South Avenue 3, Upper Changi Road East and Pan Island Expressway."
810798,Hong Aik Industrial Building,D12,22 Kallang Avenue,339413,Light Industrial (B1),N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19576/hong-aik-industrial-building,"Hong Aik Industrial Building is a commercial property located at 22, Kallang Avenue, 339413 in District 12. Hong Aik Industrial Building is primarily used for Light Industrial (B1) space rent and sale. Hong Aik Industrial Building is close to Lavender MRT Station (EW11) and Kallang MRT Station (EW10). It is near to several bus stops located before Kallang Road, Lavender Street – 07379, after Kallang Road, Lavender Street – 07371 and before Crawford Bridge – 01339.


Amenities near Hong Aik Industrial Building

Hong Aik Industrial Building is near to several eateries located at nearby buildings such as Canteen at 21 Kallang Avenue and JTC Foodcourt.
Hong Aik Industrial Building is within reasonable distance to Prime Supermarket. It is close to Golden Mile Complex for an array of amenities such as grocery and retail shopping, banks and more.

Hong Aik Industrial Building is accessible Kallang Road, Lavender Street and Pan Island Expressway."
810799,Hong Building,D08,204A Rangoon Road,218451,Light Industrial (B1),N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19577/hong-building,"Hong Building is a commercial property located at 204A, Rangoon Road, 218451 in District 08. Hong Building is primarily used for Light Industrial (B1) space rent and sale. Hong Building is close to Farrer Park MRT Station (NE8) Boon Keng MRT Station (NE9) and Novena MRT Station (NS20). It is near to several bus stops located at Kentish Lodge – 50261, at Kentish Green – 50301 and at ITE Balestier – 50231.


Amenities near Hong Building

Hong Building is near to several eateries located at nearby buildings such as Hao Xiang Kitchen and Whampoa Keng Fishhead Steamboat.
Hong Building is within reasonable distance to NTUC Fairprice Supermarket. It is close to Serangoon Plaza for an array of amenities such as grocery and retail shopping, banks and more.

Hong Building is accessible Rangoon Road, Balestier Road and Central Expressway."
810800,Hong Joo Industrial Building,D26,449 Tagore Industrial Avenue,787820,Light Industrial (B1),N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19578/hong-joo-industrial-building,"Hong Joo Industrial Building is a commercial property located at 449, Tagore Industrial Avenue, 787820 in District 26. Hong Joo Industrial Building is primarily used for Light Industrial (B1) space rent and sale. Hong Joo Industrial Building is close to Yio Chu Kang MRT Station (NS15). It is near to several bus stops located after 3M Singapore – 56059, opposite 3M Singapore – 56051 and before NTUC Fairprice Centre – 56069.


Amenities near Hong Joo Industrial Building

Hong Joo Industrial Building is near to several eateries located at nearby buildings such as Jin Ling Kopitiam – Eating Garden and Yong Xin Coffee Shop.

Hong Joo Industrial Building is within reasonable distance to NTUC Fairprice Supermarket. It is close to Ang Mo Kio Hub for an array of amenities such as grocery and retail shopping, banks and more.

Hong Joo Industrial Building is accessible Upper Thomson Road, Tagore Drive and Seletar Expressway."
810801,Hong Leong Building,D01,16 Raffles Quay,048581,Office,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19579/hong-leong-building,"Hong Leong Building is a commercial property located at 16 Raffles Quay, Singapore 048581 in District 01. This commercial space is primarily used for Office rental and sale. Hong Leong Building is close to Raffles Place MRT Station. Future MRT stations include Downtown MRT Station, due completion in 2013. It is near several bus stops located Bus Stop One Raffles Quay - 03059, Bus Stop Opp Aia Tower - 03031 and Bus Stop The Sail - 03381.

You can also see from the map above how to get there via other means of transport.

Amenities near Hong Leong Building

Hong Leong Building is near to Coleurs Pte Ltd and Cold Storage China Square. It is close to The Arcade and Change Alley Aerial Plaza for an array of amenities such as grocery and retail shopping, banks and more.

Hong Leong Building is also close to several eateries such as, Lau Pa Sat, 7 Raffles Place and Kopitiam (Clifford Centre)."
810802,Hong Leong Chambers,D08,230 Jalan Besar,208906,Office,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19580/hong-leong-chambers,"Hong Leong Chambers is a commercial property located at 230, Jalan Besar 208906 in District 08. Hong Leong Chambers is primarily used for Office space rent and sale. Hong Leong Chambers is close to Farrer Park MRT Station (NE8), Lavender MRT Station (EW11) and Little India MRT Station (NE7). It is near to several bus stops before Tai Hoe Hotel – 07231, after Allenby Road – 07319 and opposite Christ Church Secondary School - 07331.


Amenities near Hong Leong Chambers

Hong Leong Chambers is near to several eateries located at nearby buildings such as Beach Road Scissor Cut Curry Rice at 229 Jalan Besar and Ming Chung Restaurant.

Hong Leong Chambers is within reasonable distance to NTUC Fairprice Supermarket. It is close to City Square Mall for an array of amenities such as grocery and retail shopping, banks and more.

Hong Leong Chambers is accessible via Kitchener Road, Plumer Road and Jalan Besar."
810803,Hong Leong Finance Building,D01,16 Raffles Quay,048581,Office,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19581/hong-leong-finance-building,"Hong Leong Finance Building is a commercial property located at 16 Raffles Quay, Singapore 048581 in District 01. This commercial space is primarily used for Office rental and sale. Hong Leong Finance Building is close to Raffles Place MRT Station. Future MRT stations include Downtown MRT Station, due completion in 2013. It is near several bus stops located Bus Stop One Raffles Quay - 03059, Bus Stop Opp Aia Tower - 03031 and Bus Stop The Sail - 03381.

You can also see from the map above how to get there via other means of transport.

Amenities near Hong Leong Finance Building

Hong Leong Finance Building is near to Coleurs Pte Ltd and Cold Storage China Square. It is close to The Arcade and Change Alley Aerial Plaza for an array of amenities such as grocery and retail shopping, banks and more.

Hong Leong Finance Building is also close to several eateries such as, Lau Pa Sat, 7 Raffles Place and Kopitiam (Clifford Centre)."
810804,Hong Leong Garden Shopping Centre,D05,106 West Coast Way,127046,Shop/Shophouse,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19582/hong-leong-garden-shopping-centre,"Hong Leong Garden Shopping Centre is a commercial property located at 106, West Coast Way, 127046 in District 05. Hong Leong Garden Shopping Centre is primarily used for Shop/Shophouse space rent and sale. Hong Leong Garden Shopping Centre is close to Clementi MRT Station (EW23). It is near to several bus stops at Hong Leong Shopping Centre – 20021, opposite Hong Leong Shopping Centre – 20029 and at Faber Hills Condominium – 20031.


Amenities near Hong Leong Garden Shopping Centre

Hong Leong Garden Shopping Centre is near to several eateries located at nearby buildings such as Ayer Rajah Food Centre and Tom’s Diner.

Hong Leong Garden Shopping Centre is within reasonable distance to NTUC Fairprice Supermarket. It is close to Clementi Mall for an array of amenities such as grocery and retail shopping, banks and more.

Hong Leong Garden Shopping Centre is accessible via West Coast Way, West Coast Road and Ayer Rajah Expressway."
810805,Hong Leong House,D02,76 Shenton Way,079119,Office,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19919/hong-leong-house,"Hong Leong House is a commercial property located at 76, Shenton Way, 079119 in District 02. Hong Leong House is primarily used for Residential with Commercial/Office rental and sale. Hong Leong House is close to Tanjong Pagar MRT (EW15), Outram Park MRT (NE3/EW16) and Marina Bay MRT (CE2/NS27). It is near to several bus stops located Palmer Road, Bef Shenton Way – 03211, Anson Road, Apex Towers – 03222, Shenton Way, Opp MAS Building – 03218 and Palmer Road, Aft Shenton Way – 03219.

Amenities near Hong Leong House

Hong Leong House is near to several eateries located at nearby buildings such as The Hot Kitchen at Lumiere, Tiong Bahru Cooked Food at Tanjong Pagar Plaza and Food Court at Bestway Building.

Hong Leong House is within reasonable distance to Shop N Save, Cold Storage and Sheng Siong Supermarkets. It is also close to Icon Village, 12 Gopeng Street, Amara Shopping Centre, International Plaza and Tanjong Pagar Plaza for an array of amenities such as grocery and retail shopping, banks and more.

Hong Leong House is accessible via Shenton Way and Palmer Road."
810806,Hong Leong Shopping Centre,D05,220 West Coast Way,127107,Other Retail,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19583/hong-leong-shopping-centre,
810807,Hong Lim Complex,D01,531 Upper Cross Street,050531,Office,N/A,Unknown Tenure,1978,4,N/A,https://www.commercialguru.com.sg/project/19584/hong-lim-complex,"Hong Lim Complex is a commercial property located at 531 Upper Cross Street, Singapore 050531 in District 01. This commercial space is primarily used for Office rental and sale. Hong Lim Complex is close to Chinatown MRT Station and Clarke Quay MRT Station. Future MRT stations include Telok Ayer MRT Station, Downtown MRT Station, due completion in 2013. It is near several bus stops located Bus Stop Chinatown Pt - 05049, Bus Stop Opp Hong Lim Complex - 05131 and Bus Stop Hong Lim Park - 05129.

You can also see from the map above how to get there via other means of transport.

Amenities near Hong Lim Complex

Hong Lim Complex is near to Coleurs Pte Ltd and Cold Storage China Square. It is close to China Square Central and Chinatown Point for an array of amenities such as grocery and retail shopping, banks and more.

Hong Lim Complex is also close to several eateries such as, Kopitiam (South Bridge Court), 189 New Bridge Road and Morning Star Food Court."
810808,Horsecity,D11,100 Turf Club Road,287992,Other Retail,N/A,Unknown Tenure,2003,N/A,N/A,https://www.commercialguru.com.sg/project/23470/horsecity,
810809,Hougang 1,D19,1 Hougang Street 91,538662,Other Retail,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19236/hougang-1,"Hougang 1 (formerly known as Central Place) is a commercial property located at 1, Hougang Street 91, 538692 in District 19. Hougang 1 is primarily used for Other Retail rental and sale. Hougang 1 is close to Hougang MRT Station (NE14) and Buangkok MRT Station (NE15). It is near to several bus stops located at Hougang 1 – 64491, opposite Hougang 1 – 64499 and between Blks 930/931, Hougang Avenue 9 - 64481.

Amenities near Hougang 1
 
Hougang 1 is near to several eateries located at nearby buildings such as Kopitiam and KFC Fast Food Restaurant at Hougang Point.

Hougang 1 is within reasonable distance to NTUC Fairprice Supermarket. It is also an array of amenities such as grocery, retail shopping, banks and more.

Hougang 1 is accessible via Yio Chu Kang Road, Buangkok Green and Hougang Avenue 4."
810810,Hougang Green Shopping Mall,D19,21 Hougang Street 51,538719,Other Retail,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19585/hougang-green-shopping-mall,"Hougang Green Shopping Mall is a commercial property located at 21, Hougang Street 51, 538719 in District 19. Hougang Green Shopping Mall is primarily used for Other Retail space rent and sale. Hougang Green Shopping Mall is close to Buangkok MRT Station (NE15), Hougang MRT Station (NE14) and Sengkang MRT Station (NE16). It is near to several bus stops at Hougang Green Shopping Mall – 64441, opposite Hougang Green Shopping Mall – 64449 and at Blk 579, Buangkok Green – 64461.


Amenities near Hougang Green Shopping Mall

Hougang Green Shopping Mall is near to several eateries located at nearby buildings such as Fu Fa Food Court and Syed Restaurant 24 Hours.

Hougang Green Shopping Mall is within reasonable distance to NTUC Fairprice Supermarket. It is close to Hougang Mall for an array of amenities such as grocery and retail shopping, banks and more.

Hougang Green Shopping Mall is accessible via Buangkok Green, Hougang Street 51 and Hougang Avenue 4."
810811,Hougang Mall,D19,90 Hougang Avenue 10,538766,Other Retail,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19586/hougang-mall,"Hougang Mall is a commercial property located at 90, Hougang Avenue 10, 538766 in District 19. Hougang Mall is primarily used for Other Retail space rent and sale. Hougang Mall is close to Hougang MRT Station (NE14), Buangkok MRT Station (NE15), and Kovan MRT Station (NE13). It is near to several bus stops at Hougang Central Interchange – 64541, opposite Blk 521, Hougang Avenue 10 and opposite Punggol Community Centre – 64371.


Amenities near Hougang Mall

Hougang Mall is near to several eateries located at nearby buildings such as Kopitiam and Old Chang Kee.

Hougang Mall is within reasonable distance to NTUC Fairprice Supermarket. It is close to Hougang Green Shopping Mall for an array of amenities such as grocery and retail shopping, banks and more.

Hougang Mall is accessible via Hougang Avenue 4, Upper Serangoon Road and Hougang Avenue 8."
810812,Hougang Plaza,D19,1189 Upper Serangoon Road,534785,Other Retail,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19587/hougang-plaza,"Hougang Plaza is a commercial property located at 1189, Upper Serangoon Road, 534785 in District 19. Hougang Plaza is primarily used for Other Retail space rent and sale. Hougang Plaza is close to Hougang MRT Station (NE14), Buangkok MRT Station (NE15), and Kovan MRT Station (NE13). It is near to several bus stops at Hougang Plaza – 64041, opposite Hougang Plaza - 64049 and at Blk 327, HOugang Avenue 5 - 64249.


Amenities near Hougang Plaza

Hougang Plaza is near to several eateries located at nearby buildings such as Kopitiam and Astons Express.

Hougang Plaza is within reasonable distance to Shop N Save Supermarket. It is also an array of amenities such as grocery and retail shopping, banks and more.

Hougang Plaza is accessible via Hougang Avenue 10, Upper Serangoon Road and Hougang Central."
810813,Hpl House,D10,50 Cuscaden Road,249724,Office,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19588/hpl-house,"HPL House is a commercial property located at 50, Cuscaden Road, 249724 in District 10. HPL House is primarily used for Office space rent and sale. HPL House is close to Orchard MRT Station (NS22), Newton MRT Station (NS21), and Somerset MRT Station (NS23). It is near to several bus stops at Delfi Orchard – 09169, opposite Four Seasons Hotel – 09111 and at Royal Thai Embassy – 09179


Amenities near HPL House

HPL House is near to several eateries located at nearby buildings such as California Pizza Kitchen and Wendy’s Fast Food Restaurant at Liat Towers.

HPL House is within reasonable distance to NTUC Fariprice Supermarket. It is also close to Forum the Shopping Mall for an array of amenities such as grocery and retail shopping, banks and more.

HPL House is accessible via Orchard Road, Tomlinson Road and Cuscaden Road."
810814,Hsbc Building,D01,21 Collyer Quay,049320,Office,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19589/hsbc-building,"Hsbc Building is a commercial property located at 21 Collyer Quay, Singapore 049320 in District 01. This commercial space is primarily used for Office rental and sale. Hsbc Building is close to Raffles Place MRT Station. Future MRT stations include Telok Ayer MRT Station, Downtown MRT Station, due completion in 2013. It is near several bus stops located Bus Stop Clifford Pier - 03019, Bus Stop Fullerton Square - 03011 and Bus Stop Opp Aia Tower - 03031.

You can also see from the map above how to get there via other means of transport.

Amenities near Hsbc Building

Hsbc Building is near to Coleurs Pte Ltd and Cold Storage China Square. It is close to Change Alley Aerial Plaza and The Arcade for an array of amenities such as grocery and retail shopping, banks and more.

Hsbc Building is also close to several eateries such as, Kopitiam (Clifford Centre), Banquet Clifford Centre and  Raffles Place."
